;capacity_last_metric_bolt;capacity_elastic_search_bolt;pre_Message_dispatcher_bolt;check_message_bolt;message_dispatcher_bolt;metric_bolt;group_status_information_bolt;Real_time_merger_bolt
48090;0.659;0.02;0.008;0.297;0.419;0.5660000000000001;0.529;0.002
48091;0.667;0.022;0.0069999999999999;0.294;0.422;0.5770000000000001;0.534;0.002
48092;0.6629999999999999;0.0069999999999999;0.0069999999999999;0.291;0.428;0.562;0.542;0.002
48093;0.6659999999999999;0.0069999999999999;0.0069999999999999;0.288;0.439;0.55;0.539;0.002
48094;0.662;0.008;0.0069999999999999;0.282;0.437;0.5529999999999999;0.536;0.002
48095;0.664;0.0069999999999999;0.0069999999999999;0.284;0.437;0.547;0.532;0.002
48096;0.667;0.0069999999999999;0.009;0.288;0.423;0.54;0.544;0.002
48097;0.6679999999999999;0.0069999999999999;0.009;0.3;0.423;0.542;0.536;0.002
48098;0.68;0.01;0.008;0.299;0.423;0.5529999999999999;0.551;0.002
48099;0.6759999999999999;0.01;0.009;0.301;0.425;0.578;0.5489999999999999;0.002
48100;0.698;0.01;0.025;0.317;0.44;0.599;0.565;0.002
48101;0.7090000000000001;0.01;0.025;0.315;0.4379999999999999;0.61;0.556;0.002
48102;0.71;0.01;0.025;0.317;0.4539999999999999;0.599;0.555;0.002
48103;0.7090000000000001;0.01;0.025;0.315;0.452;0.594;0.547;0.002
48104;0.7140000000000001;0.011;0.025;0.319;0.4579999999999999;0.59;0.552;0.002
48105;0.708;0.011;0.025;0.31;0.452;0.58;0.5710000000000001;0.003
48106;0.718;0.011;0.025;0.305;0.4589999999999999;0.59;0.556;0.003
48107;0.711;0.012;0.025;0.317;0.4579999999999999;0.5760000000000001;0.561;0.003
48108;0.701;0.0139999999999999;0.025;0.313;0.449;0.55;0.557;0.003
48109;0.6990000000000001;0.0139999999999999;0.025;0.299;0.444;0.5529999999999999;0.539;0.003
48110;0.7040000000000001;0.0139999999999999;0.009;0.293;0.421;0.5429999999999999;0.53;0.003
48111;0.7120000000000001;0.0139999999999999;0.01;0.298;0.439;0.541;0.52;0.003
48112;0.7040000000000001;0.012;0.01;0.293;0.434;0.5539999999999999;0.524;0.003
48113;0.6940000000000001;0.013;0.01;0.29;0.428;0.544;0.53;0.003
48114;0.691;0.012;0.0069999999999999;0.289;0.429;0.537;0.522;0.003
48115;0.6890000000000001;0.012;0.0069999999999999;0.287;0.456;0.545;0.522;0.002
48116;0.695;0.013;0.0069999999999999;0.285;0.456;0.53;0.5329999999999999;0.002
48117;0.7040000000000001;0.012;0.0069999999999999;0.288;0.451;0.5589999999999999;0.529;0.002
48118;0.6990000000000001;0.009;0.0069999999999999;0.288;0.444;0.5710000000000001;0.529;0.002
48119;0.6859999999999999;0.01;0.0069999999999999;0.295;0.434;0.564;0.5329999999999999;0.002
48120;0.682;0.01;0.0069999999999999;0.297;0.435;0.5539999999999999;0.5379999999999999;0.002
48121;0.691;0.011;0.0069999999999999;0.301;0.426;0.556;0.539;0.002
48122;0.6859999999999999;0.011;0.0069999999999999;0.294;0.427;0.55;0.527;0.002
48123;0.6920000000000001;0.012;0.0069999999999999;0.296;0.424;0.5429999999999999;0.526;0.003
48124;0.664;0.012;0.0069999999999999;0.291;0.427;0.5539999999999999;0.525;0.003
48125;0.6779999999999999;0.012;0.0069999999999999;0.287;0.434;0.557;0.518;0.003
48126;0.682;0.011;0.008;0.29;0.424;0.5489999999999999;0.535;0.003
48127;0.6859999999999999;0.011;0.0069999999999999;0.287;0.42;0.56;0.541;0.003
48128;0.685;0.011;0.008;0.289;0.426;0.556;0.5379999999999999;0.002
48129;0.6890000000000001;0.01;0.0069999999999999;0.294;0.417;0.56;0.539;0.002
48130;0.6890000000000001;0.01;0.0069999999999999;0.294;0.412;0.556;0.531;0.003
48131;0.6890000000000001;0.011;0.0069999999999999;0.299;0.421;0.541;0.532;0.003
48132;0.6890000000000001;0.01;0.0069999999999999;0.307;0.415;0.536;0.526;0.003
48133;0.664;0.009;0.0069999999999999;0.305;0.414;0.5429999999999999;0.521;0.003
48134;0.664;0.011;0.0069999999999999;0.3;0.405;0.544;0.524;0.002
48135;0.672;0.01;0.02;0.3;0.407;0.547;0.526;0.002
48136;0.6709999999999999;0.011;0.022;0.296;0.422;0.5479999999999999;0.528;0.002
48137;0.6609999999999999;0.012;0.021;0.29;0.414;0.5529999999999999;0.528;0.002
48138;0.6559999999999999;0.011;0.022;0.289;0.421;0.54;0.536;0.002
48139;0.6579999999999999;0.011;0.022;0.284;0.412;0.535;0.529;0.002
48140;0.66;0.011;0.023;0.283;0.413;0.5329999999999999;0.536;0.002
48141;0.6629999999999999;0.009;0.022;0.287;0.42;0.527;0.5479999999999999;0.002
48142;0.6729999999999999;0.009;0.022;0.286;0.422;0.532;0.55;0.002
48143;0.6779999999999999;0.008;0.022;0.288;0.418;0.552;0.561;0.003
48144;0.677;0.008;0.023;0.286;0.412;0.552;0.56;0.003
48145;0.6809999999999999;0.008;0.022;0.28;0.415;0.5479999999999999;0.551;0.003
48146;0.6829999999999999;0.008;0.008;0.283;0.407;0.547;0.537;0.002
48147;0.685;0.008;0.008;0.297;0.412;0.551;0.5329999999999999;0.002
48148;0.684;0.008;0.008;0.31;0.411;0.5529999999999999;0.5379999999999999;0.002
48149;0.6890000000000001;0.008;0.008;0.303;0.414;0.5579999999999999;0.531;0.002
48150;0.6779999999999999;0.008;0.008;0.307;0.422;0.5489999999999999;0.544;0.002
48151;0.684;0.008;0.0069999999999999;0.307;0.414;0.5489999999999999;0.547;0.003
48152;0.685;0.008;0.0069999999999999;0.311;0.411;0.56;0.527;0.002
48153;0.693;0.008;0.008;0.308;0.406;0.556;0.534;0.003
48154;0.6940000000000001;0.009;0.0069999999999999;0.308;0.402;0.561;0.541;0.002
48155;0.691;0.009;0.0069999999999999;0.305;0.405;0.5710000000000001;0.5329999999999999;0.002
48156;0.679;0.0069999999999999;0.0069999999999999;0.297;0.408;0.5489999999999999;0.54;0.002
48157;0.677;0.0069999999999999;0.0069999999999999;0.28;0.4039999999999999;0.56;0.534;0.002
48158;0.669;0.008;0.0069999999999999;0.306;0.407;0.562;0.539;0.002
48159;0.687;0.008;0.0069999999999999;0.288;0.3979999999999999;0.5670000000000001;0.544;0.003
48160;0.672;0.009;0.0069999999999999;0.29;0.4029999999999999;0.561;0.54;0.003
48161;0.6709999999999999;0.009;0.008;0.289;0.3989999999999999;0.547;0.552;0.003
48162;0.693;0.009;0.008;0.31;0.3989999999999999;0.5760000000000001;0.551;0.002
48163;0.7;0.009;0.008;0.31;0.402;0.5710000000000001;0.556;0.002
48164;0.726;0.009;0.0069999999999999;0.309;0.409;0.573;0.5710000000000001;0.002
48165;0.7090000000000001;0.009;0.0069999999999999;0.31;0.411;0.5920000000000001;0.557;0.002
48166;0.7140000000000001;0.01;0.0069999999999999;0.316;0.423;0.597;0.5579999999999999;0.002
48167;0.7120000000000001;0.01;0.0069999999999999;0.309;0.42;0.589;0.5710000000000001;0.002
48168;0.703;0.01;0.0069999999999999;0.3229999999999999;0.417;0.5760000000000001;0.5770000000000001;0.002
48169;0.71;0.01;0.0069999999999999;0.3;0.444;0.5770000000000001;0.5870000000000001;0.002
48170;0.7240000000000001;0.01;0.008;0.313;0.44;0.579;0.5760000000000001;0.002
48171;0.7290000000000001;0.01;0.0069999999999999;0.318;0.428;0.5920000000000001;0.565;0.002
48172;0.716;0.011;0.0069999999999999;0.309;0.412;0.574;0.551;0.002
48173;0.71;0.01;0.0069999999999999;0.316;0.415;0.564;0.557;0.002
48174;0.7070000000000001;0.009;0.0069999999999999;0.305;0.416;0.555;0.537;0.002
48175;0.713;0.009;0.0069999999999999;0.295;0.422;0.5529999999999999;0.542;0.002
48176;0.6990000000000001;0.009;0.008;0.287;0.429;0.557;0.5529999999999999;0.002
48177;0.7020000000000001;0.008;0.0069999999999999;0.29;0.432;0.555;0.5529999999999999;0.002
48178;0.695;0.008;0.0069999999999999;0.289;0.429;0.555;0.525;0.002
48179;0.6940000000000001;0.0069999999999999;0.008;0.3;0.427;0.5529999999999999;0.536;0.002
48180;0.7120000000000001;0.0069999999999999;0.008;0.289;0.421;0.58;0.525;0.003
48181;0.701;0.006;0.0069999999999999;0.29;0.412;0.594;0.54;0.003
48182;0.693;0.006;0.0069999999999999;0.29;0.425;0.588;0.521;0.003
48183;0.6809999999999999;0.0069999999999999;0.0069999999999999;0.286;0.432;0.597;0.537;0.003
48184;0.685;0.008;0.008;0.292;0.423;0.58;0.534;0.003
48185;0.6970000000000001;0.008;0.008;0.289;0.419;0.59;0.525;0.003
48186;0.688;0.008;0.008;0.285;0.421;0.595;0.523;0.003
48187;0.7040000000000001;0.01;0.008;0.29;0.431;0.589;0.532;0.002
48188;0.6859999999999999;0.01;0.008;0.294;0.4429999999999999;0.583;0.529;0.002
48189;0.6859999999999999;0.01;0.0069999999999999;0.293;0.441;0.578;0.532;0.002
48190;0.7120000000000001;0.01;0.022;0.289;0.4379999999999999;0.563;0.5329999999999999;0.002
48191;0.7040000000000001;0.009;0.023;0.309;0.456;0.5589999999999999;0.544;0.002
48192;0.6970000000000001;0.011;0.022;0.322;0.4429999999999999;0.5529999999999999;0.547;0.002
48193;0.696;0.011;0.023;0.327;0.444;0.563;0.552;0.002
48194;0.7020000000000001;0.011;0.023;0.3329999999999999;0.46;0.565;0.573;0.002
48195;0.721;0.01;0.023;0.332;0.472;0.573;0.574;0.002
48196;0.7340000000000001;0.01;0.023;0.337;0.4639999999999999;0.5770000000000001;0.58;0.002
48197;0.7390000000000001;0.01;0.023;0.327;0.47;0.581;0.59;0.002
48198;0.763;0.009;0.023;0.324;0.462;0.588;0.589;0.002
48199;0.764;0.009;0.023;0.3289999999999999;0.495;0.588;0.593;0.002
48200;0.7490000000000001;0.009;0.021;0.335;0.503;0.61;0.604;0.002
48201;0.743;0.009;0.008;0.341;0.501;0.605;0.622;0.002
48202;0.76;0.009;0.0069999999999999;0.32;0.501;0.597;0.609;0.002
48203;0.748;0.008;0.008;0.319;0.496;0.607;0.627;0.002
48204;0.7559999999999999;0.008;0.0069999999999999;0.331;0.504;0.614;0.605;0.002
48205;0.753;0.008;0.0069999999999999;0.324;0.5;0.615;0.603;0.002
48206;0.768;0.009;0.0069999999999999;0.3329999999999999;0.52;0.623;0.588;0.002
48207;0.758;0.01;0.008;0.33;0.513;0.612;0.585;0.002
48208;0.7659999999999999;0.009;0.008;0.327;0.502;0.624;0.594;0.002
48209;0.77;0.009;0.008;0.3289999999999999;0.505;0.634;0.5820000000000001;0.002
48210;0.772;0.009;0.008;0.33;0.508;0.633;0.585;0.002
48211;0.76;0.009;0.0069999999999999;0.32;0.495;0.629;0.581;0.002
48212;0.773;0.009;0.0069999999999999;0.3339999999999999;0.493;0.635;0.589;0.002
48213;0.782;0.01;0.0069999999999999;0.3339999999999999;0.49;0.643;0.602;0.002
48214;0.784;0.011;0.0069999999999999;0.331;0.492;0.6509999999999999;0.601;0.002
48215;0.775;0.011;0.0069999999999999;0.348;0.488;0.639;0.622;0.002
48216;0.807;0.013;0.0069999999999999;0.353;0.507;0.648;0.611;0.002
48217;0.821;0.012;0.008;0.359;0.504;0.6409999999999999;0.609;0.002
48218;0.83;0.013;0.008;0.361;0.503;0.647;0.597;0.002
48219;0.82;0.013;0.008;0.358;0.509;0.65;0.611;0.002
48220;0.821;0.013;0.008;0.364;0.514;0.647;0.603;0.002
48221;0.821;0.012;0.022;0.36;0.531;0.65;0.615;0.002
48222;0.805;0.012;0.022;0.356;0.518;0.642;0.609;0.002
48223;0.833;0.012;0.022;0.357;0.518;0.659;0.608;0.002
48224;0.804;0.012;0.022;0.3429999999999999;0.503;0.635;0.615;0.002
48225;0.787;0.012;0.021;0.325;0.496;0.624;0.611;0.002
48226;0.753;0.013;0.022;0.32;0.494;0.637;0.604;0.003
48227;0.778;0.013;0.022;0.335;0.501;0.64;0.601;0.002
48228;0.768;0.011;0.022;0.331;0.498;0.642;0.612;0.002
48229;0.765;0.01;0.022;0.337;0.497;0.637;0.598;0.002
48230;0.7709999999999999;0.011;0.022;0.337;0.491;0.639;0.591;0.002
48231;0.7659999999999999;0.008;0.0069999999999999;0.346;0.493;0.655;0.604;0.002
48232;0.758;0.008;0.0069999999999999;0.356;0.492;0.654;0.598;0.002
48233;0.767;0.008;0.0069999999999999;0.3389999999999999;0.497;0.6409999999999999;0.593;0.002
48234;0.759;0.009;0.0069999999999999;0.3329999999999999;0.493;0.6459999999999999;0.591;0.002
48235;0.7879999999999999;0.009;0.0069999999999999;0.3329999999999999;0.498;0.629;0.588;0.002
48236;0.7829999999999999;0.009;0.008;0.33;0.509;0.632;0.596;0.002
48237;0.785;0.01;0.008;0.33;0.517;0.632;0.6;0.003
48238;0.787;0.011;0.0069999999999999;0.331;0.514;0.647;0.588;0.002
48239;0.774;0.011;0.0069999999999999;0.331;0.517;0.6509999999999999;0.612;0.002
48240;0.765;0.012;0.0069999999999999;0.317;0.51;0.643;0.61;0.002
48241;0.769;0.013;0.008;0.325;0.505;0.631;0.618;0.003
48242;0.7809999999999999;0.015;0.008;0.33;0.504;0.64;0.623;0.003
48243;0.78;0.012;0.0069999999999999;0.34;0.493;0.635;0.614;0.003
48244;0.7859999999999999;0.013;0.008;0.34;0.505;0.633;0.622;0.003
48245;0.79;0.0139999999999999;0.008;0.337;0.518;0.644;0.611;0.002
48246;0.787;0.0139999999999999;0.0069999999999999;0.344;0.518;0.642;0.597;0.002
48247;0.8009999999999999;0.015;0.0069999999999999;0.344;0.521;0.638;0.591;0.002
48248;0.7759999999999999;0.015;0.0069999999999999;0.3429999999999999;0.512;0.645;0.604;0.002
48249;0.762;0.015;0.0069999999999999;0.34;0.516;0.6409999999999999;0.613;0.002
48250;0.765;0.011;0.0069999999999999;0.326;0.504;0.639;0.594;0.002
48251;0.754;0.011;0.0069999999999999;0.34;0.504;0.6409999999999999;0.593;0.002
48252;0.757;0.011;0.008;0.3339999999999999;0.493;0.63;0.579;0.002
48253;0.755;0.011;0.008;0.335;0.51;0.63;0.596;0.002
48254;0.758;0.011;0.0069999999999999;0.332;0.53;0.637;0.5920000000000001;0.002
48255;0.76;0.012;0.008;0.325;0.522;0.628;0.5870000000000001;0.002
48256;0.762;0.012;0.0069999999999999;0.3289999999999999;0.511;0.6409999999999999;0.593;0.002
48257;0.7609999999999999;0.012;0.01;0.3379999999999999;0.512;0.631;0.6;0.002
48258;0.763;0.011;0.01;0.3229999999999999;0.524;0.625;0.601;0.002
48259;0.778;0.013;0.009;0.321;0.507;0.636;0.602;0.002
48260;0.7909999999999999;0.013;0.009;0.3279999999999999;0.508;0.633;0.603;0.002
48261;0.789;0.013;0.009;0.324;0.504;0.637;0.596;0.002
48262;0.782;0.012;0.009;0.318;0.505;0.64;0.606;0.002
48263;0.794;0.0139999999999999;0.009;0.325;0.511;0.635;0.633;0.002
48264;0.7929999999999999;0.013;0.009;0.327;0.499;0.634;0.63;0.002
48265;0.792;0.01;0.009;0.325;0.492;0.632;0.635;0.002
48266;0.778;0.011;0.009;0.325;0.499;0.639;0.621;0.002
48267;0.787;0.011;0.008;0.327;0.498;0.631;0.629;0.002
48268;0.79;0.01;0.008;0.32;0.509;0.652;0.621;0.002
48269;0.79;0.008;0.009;0.335;0.514;0.6659999999999999;0.618;0.002
48270;0.785;0.009;0.009;0.3329999999999999;0.514;0.6759999999999999;0.609;0.002
48271;0.802;0.01;0.009;0.327;0.506;0.674;0.609;0.002
48272;0.7709999999999999;0.009;0.009;0.326;0.507;0.653;0.596;0.002
48273;0.76;0.009;0.009;0.3279999999999999;0.491;0.635;0.589;0.004
48274;0.754;0.009;0.008;0.327;0.488;0.621;0.59;0.004
48275;0.772;0.009;0.008;0.321;0.494;0.618;0.59;0.005
48276;0.778;0.01;0.008;0.318;0.484;0.631;0.588;0.004
48277;0.7859999999999999;0.009;0.008;0.315;0.478;0.621;0.586;0.004
48278;0.792;0.01;0.008;0.325;0.476;0.613;0.5920000000000001;0.004
48279;0.77;0.01;0.009;0.317;0.469;0.624;0.595;0.004
48280;0.75;0.009;0.008;0.321;0.466;0.64;0.5870000000000001;0.004
48281;0.7659999999999999;0.01;0.009;0.337;0.466;0.638;0.591;0.004
48282;0.77;0.011;0.009;0.33;0.4679999999999999;0.639;0.601;0.004
48283;0.774;0.011;0.009;0.337;0.47;0.628;0.61;0.004
48284;0.7759999999999999;0.011;0.009;0.3339999999999999;0.476;0.634;0.608;0.002
48285;0.764;0.01;0.009;0.345;0.486;0.636;0.617;0.002
48286;0.775;0.01;0.009;0.3339999999999999;0.515;0.636;0.632;0.002
48287;0.778;0.01;0.009;0.3329999999999999;0.541;0.638;0.626;0.002
48288;0.774;0.01;0.008;0.34;0.55;0.643;0.619;0.002
48289;0.78;0.01;0.0069999999999999;0.348;0.55;0.643;0.615;0.002
48290;0.77;0.009;0.0069999999999999;0.359;0.555;0.649;0.627;0.002
48291;0.782;0.01;0.008;0.361;0.539;0.67;0.624;0.002
48292;0.77;0.01;0.008;0.362;0.539;0.6509999999999999;0.626;0.002
48293;0.782;0.009;0.01;0.359;0.54;0.66;0.622;0.002
48294;0.789;0.01;0.01;0.354;0.557;0.634;0.629;0.002
48295;0.7959999999999999;0.01;0.01;0.365;0.542;0.64;0.606;0.002
48296;0.804;0.01;0.01;0.354;0.521;0.638;0.62;0.002
48297;0.785;0.011;0.01;0.349;0.515;0.64;0.622;0.002
48298;0.7759999999999999;0.01;0.01;0.337;0.523;0.644;0.617;0.002
48299;0.757;0.011;0.01;0.324;0.508;0.62;0.604;0.002
48300;0.763;0.011;0.009;0.3429999999999999;0.493;0.624;0.611;0.002
48301;0.779;0.011;0.009;0.34;0.482;0.619;0.607;0.002
48302;0.7709999999999999;0.012;0.009;0.3389999999999999;0.484;0.644;0.6;0.002
48303;0.7659999999999999;0.011;0.009;0.34;0.49;0.655;0.59;0.002
48304;0.774;0.012;0.008;0.3289999999999999;0.499;0.642;0.586;0.002
48305;0.772;0.012;0.008;0.326;0.484;0.644;0.591;0.002
48306;0.7609999999999999;0.0139999999999999;0.008;0.322;0.505;0.64;0.5870000000000001;0.002
48307;0.7859999999999999;0.012;0.008;0.319;0.517;0.626;0.5820000000000001;0.002
48308;0.773;0.012;0.008;0.319;0.521;0.633;0.585;0.002
48309;0.787;0.011;0.008;0.315;0.513;0.63;0.5920000000000001;0.002
48310;0.787;0.011;0.008;0.322;0.511;0.634;0.594;0.002
48311;0.779;0.01;0.008;0.325;0.514;0.634;0.596;0.002
48312;0.7909999999999999;0.009;0.008;0.3289999999999999;0.529;0.627;0.591;0.002
48313;0.785;0.01;0.0069999999999999;0.34;0.534;0.64;0.601;0.002
48314;0.7859999999999999;0.01;0.0069999999999999;0.3339999999999999;0.518;0.648;0.618;0.002
48315;0.805;0.01;0.0069999999999999;0.3279999999999999;0.506;0.662;0.614;0.002
48316;0.787;0.008;0.0069999999999999;0.33;0.491;0.65;0.625;0.003
48317;0.8059999999999999;0.008;0.0069999999999999;0.324;0.486;0.6459999999999999;0.625;0.003
48318;0.7829999999999999;0.008;0.0069999999999999;0.326;0.486;0.643;0.62;0.003
48319;0.7759999999999999;0.009;0.008;0.32;0.483;0.642;0.625;0.003
48320;0.772;0.009;0.008;0.314;0.481;0.631;0.615;0.003
48321;0.7829999999999999;0.01;0.008;0.324;0.486;0.636;0.618;0.003
48322;0.7609999999999999;0.009;0.008;0.33;0.482;0.655;0.615;0.003
48323;0.753;0.009;0.009;0.326;0.488;0.6409999999999999;0.608;0.002
48324;0.748;0.009;0.009;0.326;0.473;0.634;0.596;0.002
48325;0.757;0.01;0.008;0.3229999999999999;0.477;0.628;0.5870000000000001;0.002
48326;0.754;0.009;0.009;0.332;0.482;0.625;0.595;0.002
48327;0.7490000000000001;0.009;0.009;0.332;0.484;0.625;0.589;0.002
48328;0.759;0.01;0.009;0.3229999999999999;0.487;0.635;0.5770000000000001;0.002
48329;0.7609999999999999;0.01;0.023;0.321;0.477;0.629;0.584;0.002
48330;0.762;0.009;0.023;0.319;0.482;0.631;0.586;0.002
48331;0.7490000000000001;0.009;0.023;0.316;0.485;0.632;0.604;0.002
48332;0.755;0.008;0.023;0.312;0.504;0.645;0.594;0.002
48333;0.762;0.008;0.023;0.324;0.503;0.636;0.606;0.002
48334;0.765;0.008;0.023;0.317;0.502;0.642;0.611;0.002
48335;0.772;0.008;0.023;0.319;0.493;0.642;0.618;0.002
48336;0.77;0.008;0.023;0.3279999999999999;0.489;0.648;0.631;0.002
48337;0.779;0.009;0.023;0.349;0.497;0.639;0.618;0.002
48338;0.78;0.009;0.023;0.3429999999999999;0.51;0.628;0.617;0.002
48339;0.764;0.009;0.023;0.3389999999999999;0.508;0.624;0.614;0.002
48340;0.755;0.009;0.008;0.35;0.501;0.634;0.605;0.002
48341;0.765;0.01;0.008;0.34;0.492;0.64;0.604;0.002
48342;0.777;0.01;0.008;0.326;0.486;0.643;0.593;0.002
48343;0.78;0.01;0.008;0.322;0.474;0.638;0.588;0.002
48344;0.765;0.01;0.008;0.316;0.4639999999999999;0.625;0.5770000000000001;0.002
48345;0.779;0.01;0.0069999999999999;0.316;0.477;0.627;0.569;0.002
48346;0.7829999999999999;0.01;0.0069999999999999;0.314;0.489;0.645;0.578;0.003
48347;0.794;0.009;0.0069999999999999;0.324;0.498;0.649;0.611;0.003
48348;0.784;0.009;0.0069999999999999;0.322;0.498;0.6459999999999999;0.605;0.003
48349;0.799;0.01;0.0069999999999999;0.326;0.508;0.64;0.588;0.003
48350;0.799;0.01;0.0069999999999999;0.319;0.511;0.65;0.603;0.002
48351;0.787;0.01;0.0069999999999999;0.3229999999999999;0.494;0.645;0.603;0.002
48352;0.785;0.009;0.0069999999999999;0.324;0.506;0.6629999999999999;0.58;0.002
48353;0.799;0.009;0.0069999999999999;0.3229999999999999;0.505;0.654;0.5870000000000001;0.002
48354;0.8029999999999999;0.009;0.0069999999999999;0.324;0.501;0.6509999999999999;0.591;0.002
48355;0.779;0.01;0.0069999999999999;0.322;0.506;0.645;0.596;0.002
48356;0.778;0.009;0.0069999999999999;0.322;0.491;0.624;0.584;0.002
48357;0.782;0.009;0.0069999999999999;0.321;0.492;0.62;0.599;0.002
48358;0.7879999999999999;0.01;0.0069999999999999;0.319;0.498;0.649;0.5920000000000001;0.003
48359;0.784;0.009;0.0069999999999999;0.3329999999999999;0.491;0.643;0.591;0.003
48360;0.777;0.008;0.008;0.325;0.5;0.634;0.599;0.003
48361;0.787;0.008;0.008;0.319;0.492;0.639;0.604;0.003
48362;0.775;0.008;0.008;0.32;0.499;0.655;0.602;0.003
48363;0.768;0.008;0.008;0.322;0.512;0.652;0.586;0.002
48364;0.753;0.008;0.0069999999999999;0.3329999999999999;0.507;0.619;0.5920000000000001;0.002
48365;0.764;0.008;0.0069999999999999;0.332;0.507;0.625;0.601;0.002
48366;0.7609999999999999;0.008;0.008;0.34;0.507;0.643;0.612;0.002
48367;0.784;0.008;0.008;0.335;0.506;0.6409999999999999;0.607;0.002
48368;0.7859999999999999;0.01;0.0069999999999999;0.331;0.479;0.632;0.604;0.002
48369;0.7909999999999999;0.01;0.0069999999999999;0.3379999999999999;0.474;0.644;0.616;0.002
48370;0.7859999999999999;0.011;0.0069999999999999;0.34;0.485;0.6409999999999999;0.621;0.002
48371;0.787;0.011;0.008;0.345;0.485;0.655;0.62;0.002
48372;0.8059999999999999;0.011;0.0069999999999999;0.3429999999999999;0.485;0.6509999999999999;0.606;0.003
48373;0.8079999999999999;0.011;0.0069999999999999;0.336;0.487;0.655;0.594;0.002
48374;0.818;0.009;0.0069999999999999;0.327;0.497;0.648;0.5870000000000001;0.002
48375;0.8220000000000001;0.011;0.0069999999999999;0.325;0.494;0.675;0.609;0.002
48376;0.835;0.011;0.008;0.325;0.49;0.665;0.61;0.002
48377;0.8490000000000001;0.011;0.008;0.326;0.487;0.645;0.625;0.002
48378;0.856;0.011;0.008;0.354;0.496;0.642;0.624;0.002
48379;0.825;0.011;0.0069999999999999;0.355;0.505;0.6409999999999999;0.61;0.002
48380;0.8029999999999999;0.012;0.008;0.35;0.502;0.633;0.608;0.002
48381;0.789;0.012;0.008;0.347;0.496;0.6559999999999999;0.59;0.002
48382;0.797;0.012;0.008;0.357;0.51;0.657;0.622;0.002
48383;0.795;0.011;0.008;0.347;0.513;0.662;0.614;0.002
48384;0.8;0.011;0.008;0.355;0.501;0.6559999999999999;0.639;0.002
48385;0.804;0.011;0.008;0.357;0.491;0.6409999999999999;0.643;0.002
48386;0.81;0.011;0.008;0.352;0.502;0.647;0.637;0.002
48387;0.816;0.011;0.008;0.335;0.492;0.6659999999999999;0.621;0.002
48388;0.8009999999999999;0.01;0.008;0.3329999999999999;0.49;0.6509999999999999;0.624;0.002
48389;0.7829999999999999;0.011;0.008;0.336;0.476;0.632;0.602;0.002
48390;0.772;0.011;0.0069999999999999;0.332;0.481;0.624;0.599;0.003
48391;0.772;0.011;0.0069999999999999;0.341;0.456;0.625;0.5920000000000001;0.003
48392;0.774;0.011;0.008;0.3329999999999999;0.47;0.609;0.588;0.003
48393;0.763;0.009;0.0069999999999999;0.3289999999999999;0.47;0.596;0.603;0.003
48394;0.738;0.009;0.0069999999999999;0.3279999999999999;0.465;0.585;0.589;0.002
48395;0.722;0.01;0.0069999999999999;0.324;0.44;0.5870000000000001;0.586;0.003
48396;0.733;0.01;0.0069999999999999;0.32;0.445;0.581;0.5920000000000001;0.003
48397;0.691;0.009;0.008;0.291;0.446;0.579;0.5710000000000001;0.003
48398;0.6829999999999999;0.01;0.0069999999999999;0.296;0.447;0.599;0.552;0.003
48399;0.6940000000000001;0.009;0.0069999999999999;0.298;0.4429999999999999;0.593;0.5429999999999999;0.003
48400;0.691;0.011;0.008;0.298;0.451;0.584;0.55;0.003
48401;0.6890000000000001;0.012;0.008;0.294;0.441;0.58;0.564;0.002
48402;0.6990000000000001;0.012;0.008;0.288;0.451;0.58;0.56;0.003
48403;0.7190000000000001;0.012;0.0069999999999999;0.293;0.423;0.586;0.546;0.003
48404;0.7240000000000001;0.0139999999999999;0.008;0.286;0.432;0.5820000000000001;0.535;0.003
48405;0.705;0.015;0.008;0.292;0.419;0.5670000000000001;0.537;0.003
48406;0.7020000000000001;0.023;0.008;0.293;0.413;0.564;0.539;0.003
48407;0.695;0.023;0.008;0.301;0.432;0.5660000000000001;0.547;0.003
48408;0.7;0.024;0.008;0.312;0.445;0.565;0.546;0.002
48409;0.6890000000000001;0.024;0.0069999999999999;0.309;0.442;0.562;0.544;0.002
48410;0.6829999999999999;0.024;0.0069999999999999;0.305;0.434;0.561;0.551;0.002
48411;0.693;0.024;0.0069999999999999;0.314;0.431;0.557;0.5539999999999999;0.002
48412;0.6920000000000001;0.025;0.0069999999999999;0.297;0.437;0.5589999999999999;0.54;0.002
48413;0.693;0.025;0.0069999999999999;0.297;0.433;0.565;0.539;0.002
48414;0.706;0.024;0.0069999999999999;0.294;0.428;0.585;0.532;0.002
48415;0.675;0.024;0.0069999999999999;0.308;0.431;0.564;0.526;0.002
48416;0.69;0.01;0.0069999999999999;0.303;0.42;0.5660000000000001;0.526;0.002
48417;0.701;0.011;0.0069999999999999;0.295;0.427;0.5660000000000001;0.521;0.002
48418;0.6920000000000001;0.011;0.0069999999999999;0.301;0.412;0.5579999999999999;0.54;0.002
48419;0.6829999999999999;0.01;0.0069999999999999;0.29;0.418;0.5589999999999999;0.532;0.002
48420;0.672;0.009;0.0069999999999999;0.286;0.41;0.547;0.528;0.002
48421;0.667;0.012;0.008;0.283;0.408;0.56;0.53;0.002
48422;0.68;0.0139999999999999;0.008;0.292;0.4;0.5579999999999999;0.536;0.002
48423;0.679;0.015;0.008;0.293;0.406;0.5489999999999999;0.532;0.002
